source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__M_H_,e__M_H_,__a_M_,e__a_M_,__C_Fe_,e__C_Fe_,__N_Fe_,e__N_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ce_Fe_,e__Ce_Fe_
3641313238221185920,5135.4,19.4,2.351,0.042,-0.7963,0.012,-0.7947,0.0112,0.2759,0.0139,0.0441,0.0431,0.2581,0.0441,0.6181,0.0606,0.3093,0.0232,0.1452,0.0344,0.2616,0.0278,0.0974,0.0344,0.1594,0.0495,-0.1504,0.0344,-0.0046,0.0289,-0.5434,0.1708
3641558669831621888,4876.8,17.4,2.867,0.044,-0.8277,0.0139,-0.8256,0.0127,0.3144,0.0145,0.0393,0.0396,-0.0699,0.0407,0.3853,0.0471,0.4549,0.0249,0.3229,0.0392,0.3036,0.0296,0.2674,0.0371,-0.0447,0.0484,-0.1479,0.0373,0.0702,0.032,-0.3187,0.1432
3664158134907898240,5260.9,15.4,2.34,0.038,-1.1754,0.0087,-1.1542,0.0087,0.2167,0.0128,0.1674,0.0423,0.0751,0.0487,0.3493,0.0578,0.2085,0.0201,0.095,0.0219,0.2078,0.0216,0.0949,0.0284,-0.001,0.0401,-0.3244,0.0291,0.0243,0.0221,-0.8443,0.1227
3664289011151273600,5034.8,11.3,2.554,0.029,-0.6002,0.0078,-0.5865,0.0072,0.2921,0.0082,0.0732,0.0218,0.3172,0.0249,0.4443,0.0302,0.3624,0.0143,0.3594,0.0199,0.2407,0.0164,0.2014,0.0185,0.1968,0.0274,-0.1633,0.0194,0.0605,0.0152,-1.404,0.0908
3665725690596575744,4911.6,79.9,2.499,0.175,-1.0432,0.021,-1.0508,0.0453,0.3297,0.0482,0.102,0.0981,0.0911,0.131,0.509,0.0926,0.3144,0.0577,0.2773,0.0648,0.3296,0.063,0.2711,0.0779,0.0158,0.091,-0.375,0.0635,-0.1318,0.0579,-0.5709,0.2385
3676341342219060480,4928.4,12.7,2.513,0.031,-0.469,0.0096,-0.4534,0.0085,0.2659,0.0089,0.0376,0.0229,0.0381,0.0259,0.4171,0.0308,0.3308,0.0162,0.1841,0.0261,0.2257,0.0194,0.1739,0.0215,0.1701,0.0313,-0.1485,0.0222,0.0427,0.0183,-0.0777,0.1055
3681811580070393344,5022.0,11.2,2.475,0.029,-0.5992,0.0078,-0.5857,0.0072,0.2869,0.0082,0.0897,0.0215,0.1278,0.0246,0.4419,0.0297,0.3554,0.0143,0.2624,0.02,0.2285,0.0164,0.1508,0.0184,0.2381,0.0272,-0.1246,0.0194,0.0643,0.0152,-0.323,0.0895
3682235927134907392,5568.7,65.9,4.093,0.11,-1.7618,0.0163,-1.7676,0.034,0.2789,0.0342,0.9322,0.1704,0.9965,0.1358,0.632,0.2339,0.3441,0.0555,-0.5258,0.048,0.1653,0.0595,0.8357,0.0914,,,-0.1906,0.0799,0.2625,0.0654,,
3685921348377044480,4567.3,10.2,2.101,0.032,-0.5034,0.0111,-0.5095,0.0095,0.0771,0.009,-0.0897,0.0197,0.0475,0.0225,0.1293,0.0214,0.0867,0.017,0.0314,0.0286,0.0305,0.0199,0.0367,0.0224,0.0315,0.0285,-0.1079,0.0233,-0.0367,0.0195,0.0705,0.0762
3686396376054950272,4298.5,10.4,2.565,0.04,-0.995,0.0144,-0.8694,0.0126,-0.0398,0.0122,0.2594,0.0253,-0.3533,0.0274,0.0793,0.0228,-0.0459,0.0225,-0.5302,0.0358,0.013,0.0253,0.0867,0.0313,-0.0363,0.0341,0.0676,0.0325,0.2963,0.0274,0.4799,0.07
3693413424904609792,4181.2,6.3,1.431,0.029,-0.7067,0.0098,-0.709,0.0085,0.2833,0.0076,0.0575,0.0145,0.1023,0.0168,0.3191,0.0131,0.35,0.0148,0.2109,0.0219,0.2458,0.016,0.1761,0.0183,0.1476,0.0203,-0.155,0.0197,0.0964,0.0156,-0.2177,0.0389
3695562970137014656,4740.7,18.2,2.358,0.048,-0.7462,0.0165,-0.7623,0.0147,0.0944,0.0156,-0.3171,0.0403,-0.0261,0.0414,0.1086,0.0452,0.0879,0.0276,-0.2513,0.0481,0.0186,0.0336,0.1029,0.0419,-0.2024,0.0524,-0.1835,0.0417,-0.1029,0.0371,-0.5201,0.15
3696540882650364928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699778119760745472,6237.0,68.1,2.306,0.051,-1.2587,0.0127,-1.3238,0.0128,0.3675,0.0188,-0.0381,0.1431,1.4013,0.2627,0.4524,0.261,0.274,0.0208,-0.4855,0.0186,0.3207,0.0211,0.3249,0.0294,,,-0.1422,0.0442,-0.0935,0.0284,-0.3136,0.5563
3713374921066978432,4274.6,11.7,1.709,0.039,-0.4134,0.0161,-0.4121,0.0133,0.2451,0.011,0.089,0.0228,0.1259,0.0254,0.2901,0.0225,0.3172,0.0219,0.2025,0.0449,0.175,0.0268,0.1337,0.0303,0.1892,0.0356,-0.0558,0.0308,0.1014,0.0279,-0.2298,0.0887
3742604784856922752,4961.0,14.8,2.131,0.053,-1.8785,0.0118,-1.9477,0.0126,0.3287,0.0211,0.2628,0.0666,0.53,0.06,0.7705,0.0605,0.2988,0.031,-0.3281,0.0264,0.2208,0.0295,0.3914,0.0479,0.085,0.0505,-0.0649,0.0487,-0.1487,0.0358,0.1087,0.0962
3758397340948607104,4912.7,11.7,2.37,0.036,-1.0857,0.0093,-1.1059,0.009,0.2328,0.0115,-0.0806,0.0309,-0.288,0.042,0.4876,0.0346,0.2474,0.0191,-0.205,0.0224,0.204,0.0203,0.2708,0.0261,-0.0681,0.0331,-0.2833,0.0273,-0.025,0.021,-0.5152,0.0838
3760901822278397952,4250.4,8.6,0.787,0.046,-1.6972,0.0131,-1.7384,0.0128,0.2683,0.016,-0.6074,0.0338,0.4068,0.0339,0.3014,0.024,0.2427,0.0262,-0.3168,0.0268,0.2698,0.0251,0.2135,0.0375,-0.139,0.0339,-0.3184,0.0399,-0.0053,0.03,-0.3539,0.0466
3761140966057111424,5078.1,16.2,2.546,0.036,-0.5588,0.0105,-0.5582,0.0095,0.1675,0.0109,-0.0172,0.0311,0.3425,0.0337,0.2665,0.0448,0.212,0.0189,0.2268,0.0299,0.1272,0.023,0.1255,0.0265,0.0939,0.0395,-0.1273,0.0269,0.083,0.0225,-0.359,0.1425
3787798389250226304,5126.0,30.7,2.807,0.061,-1.5777,0.0156,-1.5658,0.0182,0.3258,0.0249,-0.2768,0.1749,0.0252,0.1715,0.5759,0.0989,0.3945,0.0383,-0.0036,0.0424,0.3191,0.0415,0.0386,0.0631,0.1082,0.0751,0.0147,0.0606,0.0015,0.0496,0.6924,0.1929
3791587095865910144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3791953890368136320,5021.1,14.4,3.695,0.033,-0.4866,0.0099,-0.4768,0.0089,0.1952,0.0422,0.1083,0.0262,-0.1815,0.0292,0.2106,0.0373,0.322,0.0172,0.2391,0.0276,0.1249,0.0208,0.1474,0.0233,0.0927,0.0349,-0.1332,0.0239,0.1216,0.0199,0.0384,0.1243
3797133105530941696,4927.5,19.6,2.174,0.05,-1.0021,0.0151,-1.0204,0.0141,0.1005,0.0174,-0.3082,0.0505,0.3104,0.0496,0.3316,0.0588,0.086,0.0288,-0.275,0.0425,0.07,0.0337,0.002,0.0447,-0.0175,0.0565,-0.432,0.0444,-0.0998,0.0379,-0.6372,0.1613
3798561435559473920,4846.3,11.0,2.242,0.03,-0.541,0.0091,-0.5412,0.0082,0.2912,0.0086,0.1229,0.021,0.1243,0.024,0.4662,0.0263,0.3223,0.0155,0.2793,0.0237,0.2928,0.018,0.2136,0.0203,0.0582,0.0283,-0.1866,0.0212,0.0783,0.0171,-0.1006,0.0866
3798732035955943552,5043.6,108.0,1.633,0.21,-1.5742,0.0386,-1.6613,0.0884,0.5279,0.0915,-0.7078,0.2323,1.7297,0.1732,0.6499,0.1635,0.5637,0.1031,,,0.3156,0.1054,0.0756,0.1332,0.3496,0.1419,0.3759,0.0953,,,-0.6614,0.2853
3800451843940483072,4854.6,12.5,2.096,0.037,-0.9089,0.0105,-0.9223,0.0098,0.0903,0.0116,-0.4025,0.0299,0.0736,0.032,0.2997,0.0342,0.0547,0.0197,-0.2521,0.0265,0.0718,0.022,0.1257,0.0273,-0.0114,0.0351,-0.2085,0.0283,-0.062,0.0226,-0.2595,0.0942
3801125118718473600,4647.6,12.5,2.423,0.037,-0.5641,0.0126,-0.5746,0.0109,0.2864,0.0107,0.0756,0.0249,0.0205,0.0276,0.3777,0.0277,0.3582,0.0198,0.273,0.034,0.2395,0.0236,0.1932,0.0273,0.139,0.035,-0.1847,0.0281,0.0782,0.024,-0.1345,0.0975
3801542628194522368,5229.7,14.6,2.324,0.035,-0.9349,0.0084,-0.9367,0.0082,0.1723,0.0112,-0.1737,0.0351,0.0917,0.0532,0.3586,0.05,0.1407,0.0181,-0.1513,0.0217,0.1574,0.0201,0.0831,0.025,0.0683,0.0366,-0.3374,0.0257,-0.0106,0.0199,-0.4594,0.1199
3802309331396474752,4736.7,9.4,2.348,0.03,-0.7501,0.0088,-0.7558,0.008,0.3111,0.0087,0.1175,0.0202,0.0393,0.023,0.4639,0.0225,0.378,0.0155,0.2901,0.0212,0.2654,0.0171,0.2588,0.02,0.1749,0.0258,-0.2472,0.0212,0.0947,0.0166,0.1279,0.0669
3808637050879335296,4847.2,12.3,1.525,0.043,-1.5202,0.0108,-1.5378,0.0109,0.2298,0.0155,-0.6815,0.0425,0.4319,0.0419,0.3782,0.0408,0.1728,0.0243,-0.1789,0.0245,0.2114,0.0243,0.0334,0.0351,-0.0088,0.0394,-0.4521,0.0365,-0.101,0.0274,-0.6123,0.0816
3829035744648164736,4830.3,10.3,2.171,0.032,-0.8201,0.0088,-0.8384,0.0082,0.13,0.0094,-0.235,0.0232,-0.2283,0.0258,0.318,0.0266,0.0623,0.0163,-0.262,0.0213,0.1111,0.0179,0.148,0.0214,-0.0193,0.028,-0.3257,0.0226,-0.0615,0.0176,0.0009,0.0746
3830942572688634624,4650.2,11.8,1.347,0.051,-1.8936,0.0126,-1.9299,0.0131,0.3409,0.0196,-0.4946,0.0516,0.5154,0.0483,0.4293,0.04,0.3765,0.03,-0.3376,0.027,0.2858,0.0283,0.2843,0.0452,-0.0417,0.0434,,,0.0363,0.0347,-0.3839,0.0694
3833457460723595136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3841456274672301952,4318.3,6.8,1.768,0.028,-0.6576,0.0094,-0.6554,0.0082,0.2675,0.0075,0.0909,0.0148,0.0706,0.0172,0.3018,0.0141,0.3394,0.0144,0.2221,0.0215,0.2197,0.0158,0.1748,0.0179,0.1474,0.0208,-0.1069,0.0192,0.0931,0.0152,-0.2665,0.044
3859548016952645632,4747.5,21.0,1.917,0.065,-1.4596,0.0197,-1.4988,0.0192,0.2249,0.0255,-0.3556,0.0727,-0.4839,0.7901,0.2371,0.067,0.1716,0.0403,-0.2584,0.0531,0.1887,0.0445,0.2877,0.0677,-0.2813,0.0716,-0.4076,0.0663,0.0501,0.0566,-0.1536,0.1555
3861835615318311296,4166.9,6.4,1.368,0.03,-0.8023,0.0102,-0.8055,0.0089,0.2661,0.0081,0.0154,0.0154,0.1149,0.0177,0.3031,0.0136,0.3334,0.0156,0.2309,0.0224,0.2134,0.0167,0.1588,0.0195,0.1177,0.0212,-0.1366,0.021,0.0729,0.0165,-0.2027,0.0388
3868511785498219520,5720.9,91.4,4.505,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3884725729421923712,6037.3,117.9,4.011,0.121,-1.1745,0.0231,-1.1781,0.0365,0.0854,0.043,,,-0.2789,17.8505,0.2394,0.4026,0.1485,0.0456,0.0273,0.0428,0.1515,0.0492,-0.7565,0.0657,-0.0731,0.2831,-0.5326,0.0832,0.2171,0.0601,,
3894368038376307968,4606.6,12.8,2.289,0.038,-0.6282,0.0133,-0.6218,0.0116,0.3062,0.0114,0.0973,0.0262,0.0944,0.0287,0.3517,0.0282,0.3865,0.021,0.2149,0.036,0.2904,0.0249,0.2059,0.0293,0.1227,0.0365,-0.1967,0.03,0.0299,0.0258,-0.475,0.0983
3917982485828343936,4784.7,13.1,1.922,0.053,-2.0111,0.0125,-1.9916,0.0132,0.3019,0.021,0.9709,0.06,0.745,0.0548,0.4046,0.0488,0.3929,0.0314,-0.3931,0.027,0.2955,0.0294,-0.6617,0.0481,-0.1114,0.0474,0.0903,0.0494,0.0074,0.0364,0.7975,0.0799
3926214224444021760,3800.1,4.8,0.893,0.027,-0.6423,0.0105,-0.6391,0.0087,0.3124,0.0068,0.1713,0.012,0.106,0.0138,0.3443,0.0105,0.3379,0.0141,,,0.2155,0.0151,0.1464,0.0169,,,,,0.0976,0.0146,,
3926735118077555328,4746.3,12.1,2.519,0.035,-0.6246,0.011,-0.6249,0.0098,0.2827,0.0102,0.097,0.0244,-0.0503,0.0271,0.4276,0.0282,0.3384,0.0184,0.2952,0.0291,0.2555,0.0215,0.1898,0.0249,0.1576,0.0328,-0.1997,0.0258,0.0628,0.0214,-0.4218,0.0936
3932650726857117056,4419.2,7.9,1.46,0.033,-0.9494,0.0101,-0.9608,0.0091,0.1414,0.0095,-0.2452,0.0197,0.0522,0.0221,0.2041,0.0181,0.1343,0.0171,-0.115,0.0226,0.1217,0.0182,0.1779,0.0223,-0.0676,0.025,-0.2229,0.0238,-0.0482,0.0185,-0.0142,0.0501
3945215125401978240,4570.7,15.9,3.752,0.044,-0.5728,0.0169,-0.5642,0.0144,0.2477,0.0136,0.0549,0.032,,,0.2605,0.0344,0.3181,0.0254,0.4939,0.0492,0.2397,0.0314,0.229,0.0373,0.2639,0.0461,-0.3142,0.0374,0.0656,0.034,,
3945365758495332608,4681.2,14.2,2.159,0.039,-0.5289,0.0137,-0.5317,0.0119,0.1243,0.0116,-0.0338,0.0276,0.0363,0.0302,0.2097,0.0317,0.1298,0.0214,0.0423,0.0387,0.0478,0.0261,0.0869,0.0302,0.0396,0.0392,-0.1188,0.0307,0.0411,0.0269,-0.3024,0.1155
3951229007328800512,4812.1,11.6,1.874,0.041,-1.4104,0.0104,-1.4017,0.0103,0.2515,0.0139,-0.2113,0.0368,0.7501,0.0373,0.3552,0.036,0.3176,0.0224,0.166,0.0239,0.2465,0.0228,0.2763,0.0317,-0.0218,0.0363,-0.4953,0.0331,0.0141,0.0251,-0.1583,0.0775
3958276361467736960,5055.3,18.8,2.344,0.042,-0.7203,0.0125,-0.7159,0.0115,0.2087,0.0136,-0.0106,0.0401,0.2046,0.0415,-0.029,0.0547,0.201,0.0231,0.1707,0.0364,0.2075,0.028,0.1603,0.0341,0.0221,0.0485,-0.1331,0.0341,-0.0168,0.0291,-0.6671,0.1658
3960170579483242496,4749.3,11.4,2.392,0.034,-0.7194,0.0105,-0.7225,0.0095,0.2839,0.0101,0.0847,0.0243,-0.024,0.0269,0.4785,0.0275,0.3185,0.018,0.2806,0.0268,0.2556,0.0206,0.2295,0.0243,0.152,0.0315,-0.2179,0.0253,0.0941,0.0206,-0.405,0.0857
3961456836288994688,4786.4,20.5,2.128,0.053,-0.8536,0.0178,-0.8808,0.0161,0.1589,0.018,-0.0313,0.0487,-0.0006,0.0484,0.2625,0.0544,0.129,0.031,0.0525,0.0525,0.1785,0.0376,0.1861,0.0488,-0.14,0.0601,-0.0632,0.0481,-0.0334,0.043,-0.1795,0.1706
3974617268918907904,4970.5,27.8,2.364,0.06,-1.2842,0.0165,-1.3182,0.0168,0.2271,0.022,0.063,0.0689,-0.532,0.6885,0.4289,0.0757,0.1394,0.0351,-0.3084,0.0459,0.2109,0.0396,0.2844,0.0569,0.1161,0.068,,,0.0274,0.0469,0.108,0.1779
3974632627721960960,4637.2,13.4,2.425,0.038,-0.5604,0.0135,-0.5528,0.0117,0.292,0.0113,0.1136,0.0264,0.0158,0.0289,0.3983,0.0293,0.3481,0.021,0.3657,0.0373,0.2904,0.0253,0.2076,0.0293,0.1486,0.0374,-0.1889,0.0299,0.1298,0.026,-0.2153,0.1058
3974900633681388800,4859.1,18.2,2.353,0.04,-0.3458,0.0144,-0.3237,0.0123,0.1948,0.012,0.1884,0.0311,0.0179,0.0338,0.1679,0.0417,0.2611,0.0221,0.1703,0.0447,0.1652,0.0287,0.105,0.032,0.1109,0.046,-0.0901,0.0319,0.0517,0.029,-0.2177,0.167
3983155182867307392,4626.7,12.8,1.88,0.04,-0.824,0.0133,-0.8385,0.0119,0.095,0.0126,-0.3678,0.0297,-0.0952,0.0317,0.171,0.0306,0.0779,0.0224,-0.209,0.0348,0.0667,0.0257,0.1157,0.0318,-0.0778,0.0382,-0.228,0.0327,-0.0833,0.0275,-0.0228,0.0952
3986604488282034176,4922.9,19.1,2.62,0.046,-0.7758,0.0145,-0.781,0.0251,0.1004,0.4154,-0.1792,0.0475,-0.2058,0.057,0.2305,0.0568,0.0485,0.0336,-0.304,0.0423,0.0593,0.038,0.1381,0.0446,-0.195,0.0564,-0.3143,0.0391,-0.1099,0.034,-0.6512,0.1634
3987015941853551872,4853.7,20.9,2.405,0.053,-0.9658,0.0172,-0.9635,0.0158,0.189,0.0186,-0.0998,0.0523,-0.2239,0.0827,0.3231,0.0593,0.0905,0.0312,-0.2002,0.05,0.2301,0.0374,0.1094,0.0494,-0.2758,0.0613,-0.2192,0.0487,-0.0824,0.0429,-0.891,0.1745
3987401015737207552,5236.7,19.1,2.306,0.048,-1.426,0.0111,-1.4282,0.0114,0.2626,0.0179,0.013,0.063,-0.4027,1.294,0.5329,0.0784,0.2509,0.0272,-0.1603,0.0286,0.2485,0.0289,0.0652,0.0416,0.0617,0.0542,-0.0779,0.0416,-0.0254,0.0323,-0.427,0.151
3992121768910622464,4120.7,5.8,1.34,0.026,-0.5185,0.0094,-0.5048,0.0079,0.2921,0.0065,0.0155,0.0122,0.2171,0.0144,0.3427,0.0113,0.3489,0.0132,0.2093,0.0211,0.2281,0.0146,0.1999,0.0159,0.2563,0.0181,-0.0661,0.017,0.1124,0.0136,-0.0946,0.036
4000711050667876992,4532.3,11.3,1.068,0.055,-2.0526,0.0136,-2.0991,0.0143,0.2416,0.0217,-0.6725,0.0552,-0.0956,0.116,0.2841,0.0388,0.2097,0.0328,-0.3789,0.0282,0.1762,0.0301,0.1152,0.0502,-0.3439,0.0449,,,-0.0005,0.0384,-0.449,0.0633
4008353755992993920,4942.9,11.0,2.456,0.031,-0.7538,0.0084,-0.7722,0.0078,0.0974,0.0092,-0.1138,0.0238,-0.3188,0.0265,0.4178,0.0297,0.0794,0.0158,-0.2154,0.0209,0.0571,0.0176,0.1241,0.0208,-0.056,0.0286,-0.2518,0.0218,-0.1096,0.017,-0.2311,0.0837
4018273893495755904,5161.8,16.7,1.786,0.042,-1.2055,0.0104,-1.2124,0.0103,0.2319,0.0148,-0.9245,0.0875,0.4862,0.1071,0.2559,0.0603,0.1879,0.0233,-0.1473,0.0266,0.2069,0.0253,0.1513,0.0342,0.0014,0.0457,-0.5436,0.0347,0.0001,0.0271,-0.3965,0.1317
4036260151473833600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4038634748604213760,3635.0,3.7,0.719,0.02,0.0054,0.009,0.0295,0.0068,0.0589,0.0041,0.0588,0.0079,0.1448,0.0091,0.1171,0.0075,0.1275,0.0099,,,0.0044,0.0112,-0.0556,0.011,,,,,-0.0837,0.0094,,
4047239183004085376,4739.8,11.8,1.463,0.043,-1.4922,0.0114,-1.4416,0.0112,0.124,0.0149,-0.3197,0.0384,0.7941,0.0386,0.1514,0.0357,0.167,0.0241,0.492,0.0262,0.1794,0.0246,0.2264,0.0346,0.0745,0.0382,-0.7359,0.036,-0.05,0.0276,0.1165,0.0776
4047458986608706560,4402.4,10.5,1.439,0.04,-0.9676,0.0133,-0.963,0.012,0.3364,0.0123,-0.1104,0.0265,0.1897,0.0284,0.3702,0.0241,0.4168,0.0221,0.2212,0.0326,0.3375,0.0244,0.1746,0.0308,0.0767,0.0339,-0.1807,0.0321,0.1128,0.0265,0.1734,0.0705
4073139141470813184,4127.1,6.1,1.225,0.028,-0.6738,0.0099,-0.6702,0.0084,0.2802,0.0074,0.042,0.0137,0.3047,0.016,0.3219,0.0124,0.3514,0.0144,0.1759,0.0218,0.2056,0.0157,0.1365,0.0178,0.1449,0.0196,-0.0995,0.0191,0.0756,0.0151,-0.1857,0.0368
4074790264342529920,4403.1,7.5,1.587,0.03,-0.7759,0.0096,-0.7721,0.0085,0.2994,0.0083,0.0277,0.0169,0.15,0.0194,0.3573,0.0161,0.3556,0.0154,0.2829,0.0218,0.2688,0.0167,0.2079,0.0195,0.0805,0.0227,-0.1816,0.0209,0.0887,0.0164,-0.1284,0.0483
4074935782158035456,4370.0,9.2,1.68,0.034,-0.6856,0.0119,-0.6965,0.0104,0.2774,0.0097,-0.0194,0.0201,0.0582,0.0226,0.3172,0.0193,0.3256,0.0183,0.2507,0.0294,0.2559,0.0207,0.1927,0.0243,0.0578,0.0282,-0.1877,0.0255,0.0299,0.0211,-0.0903,0.0629
4074973642261377152,3613.7,4.3,0.684,0.027,-0.682,0.0111,-0.6954,0.0091,0.289,0.0068,0.1947,0.0119,0.1028,0.0135,0.3038,0.0103,0.303,0.0145,,,0.1796,0.0153,-0.0122,0.0173,,,,,,,,
4076736988416222464,5082.3,19.9,2.486,0.044,-0.7953,0.013,-0.7757,0.012,0.3015,0.0145,0.3293,0.044,0.1458,0.0448,0.4933,0.0602,0.3139,0.0244,0.2519,0.0378,0.2994,0.0295,0.4714,0.0366,0.1583,0.0518,-0.224,0.0364,0.0739,0.0311,0.7336,0.1764
4076814916291829376,4327.8,10.7,1.71,0.037,-0.5458,0.0143,-0.5516,0.012,0.3218,0.0106,0.0698,0.0221,0.1266,0.0246,0.3552,0.0215,0.369,0.0205,0.3367,0.0377,0.3108,0.0243,0.1911,0.028,0.2544,0.0327,-0.1024,0.0288,0.0775,0.0252,-0.3116,0.0778
4077458194942104320,4128.9,7.7,1.301,0.032,-0.5794,0.0123,-0.593,0.0103,0.2999,0.0087,0.1163,0.0168,0.1964,0.0191,0.3569,0.0154,0.3508,0.0173,0.1168,0.0296,0.2568,0.0196,0.1033,0.0223,0.1773,0.0247,-0.0699,0.0235,0.108,0.0197,-0.2226,0.05
4077534099993187456,3889.5,5.8,1.587,0.022,0.4124,0.0109,0.4213,0.0079,0.0232,0.0046,0.074,0.0094,0.2953,0.011,0.0586,0.0095,0.0332,0.0114,0.0067,0.0289,0.0042,0.0142,-0.0797,0.0131,0.7697,0.0162,0.3435,0.0132,0.1038,0.012,,
4081049650900222848,4642.3,14.0,2.644,0.036,-0.2111,0.0138,-0.1997,0.0114,0.1882,0.0099,0.1074,0.0229,0.1067,0.0259,0.2595,0.0277,0.2652,0.0194,0.2938,0.041,0.186,0.0248,0.1033,0.0267,0.2033,0.0365,-0.058,0.027,0.0661,0.0245,-0.8827,0.1206
4081120393297054720,4026.6,6.0,0.933,0.031,-0.9228,0.0108,-0.9193,0.0095,0.2626,0.0086,-0.0952,0.0158,0.138,0.0179,0.31,0.0132,0.3263,0.0165,0.1173,0.0231,0.2807,0.0173,0.2162,0.0208,0.1113,0.0213,-0.1469,0.0224,0.065,0.0176,,
4081207740058971648,4352.1,8.8,1.943,0.031,-0.4075,0.0115,-0.406,0.0096,0.2371,0.0082,0.1223,0.0167,0.2198,0.0193,0.2782,0.0169,0.2843,0.0162,0.2577,0.0292,0.2139,0.0191,0.1143,0.0209,0.1384,0.0255,-0.0687,0.0218,0.0636,0.0185,-0.2216,0.063
4081733375347693056,4218.0,6.5,1.393,0.029,-0.7261,0.0098,-0.7269,0.0085,0.2971,0.0078,0.0128,0.0149,0.1006,0.0172,0.3314,0.0135,0.3972,0.0149,0.2165,0.0219,0.2327,0.0162,0.217,0.0186,0.1225,0.0208,-0.1699,0.02,0.0725,0.0158,-0.0383,0.0404
4081811200152359936,4455.9,9.8,1.624,0.036,-0.8742,0.0119,-0.875,0.0106,0.301,0.0108,-0.053,0.0234,0.0902,0.0256,0.3779,0.0222,0.2873,0.0196,0.2653,0.0288,0.3468,0.0217,0.1853,0.0266,0.0318,0.0304,-0.2258,0.0279,0.049,0.0227,-0.0112,0.0664
4082493000438836992,4528.2,15.4,1.561,0.054,-1.2635,0.0176,-1.2814,0.0164,0.291,0.0192,-0.2988,0.0467,0.2354,0.0457,0.3599,0.0412,0.2461,0.0322,0.0117,0.0455,0.2915,0.0356,0.1995,0.0501,-0.153,0.0526,-0.258,0.0505,-0.0438,0.0428,-0.2387,0.1079
4083534822056292608,5034.1,48.7,2.958,0.09,-0.9951,0.018,-1.0009,0.021,0.3919,0.0474,,,0.2806,0.1613,0.2398,0.0857,0.4669,0.0369,0.3547,0.0551,0.2883,0.0442,0.3556,0.0587,0.0566,0.0757,-0.599,0.0553,-0.0137,0.0493,0.6913,0.236
4084437997836386432,3935.2,5.8,0.631,0.032,-1.0279,0.0113,-1.0059,0.0099,0.2969,0.009,-0.1024,0.0162,0.2052,0.0182,0.3417,0.0132,0.3814,0.0172,0.3164,0.0237,0.3733,0.0179,0.2854,0.0219,,,,,0.0863,0.0185,,
4087962692832363136,4553.3,12.0,2.072,0.038,-0.6455,0.0132,-0.6457,0.0115,0.2934,0.0112,-0.0092,0.0252,0.0655,0.0277,0.3491,0.0263,0.3529,0.0207,0.2952,0.0351,0.2556,0.0243,0.1962,0.0287,0.1406,0.0351,-0.2224,0.0295,0.0746,0.0252,-0.0956,0.0906
4088278355757514752,4857.5,15.4,2.479,0.037,-0.4225,0.0124,-0.4194,0.0108,0.2309,0.0108,0.0277,0.0277,0.2479,0.0305,0.4006,0.0362,0.2766,0.0198,0.2712,0.036,0.2341,0.0247,0.1202,0.0278,0.0712,0.0393,-0.0423,0.0281,0.0998,0.0245,-0.0948,0.1339
4088749702642097152,4916.6,15.5,2.427,0.037,-0.59,0.0118,-0.5731,0.0106,0.2742,0.0114,0.1784,0.0303,0.0532,0.0328,0.4532,0.0394,0.3407,0.0202,0.3369,0.0336,0.2569,0.0245,0.154,0.0286,0.1958,0.04,-0.084,0.029,0.1017,0.0247,-0.404,0.1319
4107872099728519168,3750.7,5.9,0.885,0.031,-0.5897,0.0133,-0.5774,0.0108,0.2952,0.0081,0.1734,0.0146,0.1484,0.0165,0.3359,0.0128,0.3161,0.017,,,0.1975,0.019,0.0523,0.0214,,,,,0.1681,0.019,,
4107945212839031552,4186.8,8.9,1.408,0.036,-0.6577,0.0135,-0.6693,0.0115,0.3039,0.0101,0.0751,0.0199,0.0907,0.0223,0.3327,0.0182,0.3325,0.0195,0.2118,0.0334,0.2444,0.0223,0.1458,0.0261,0.1236,0.0288,-0.167,0.0272,0.0633,0.0231,-0.178,0.0594
4110560366886740224,4271.5,9.1,0.622,0.049,-1.8685,0.0136,-1.9031,0.0137,0.2623,0.018,-0.7294,0.0393,0.2999,0.0383,0.2965,0.0268,0.2759,0.0288,-0.31,0.0276,0.239,0.027,0.2784,0.0423,-0.218,0.037,-0.4248,0.0447,-0.0121,0.0334,-0.1789,0.0484
4112931227518310912,4885.8,20.0,2.45,0.042,-0.3921,0.0152,-0.3816,0.013,0.2171,0.013,0.2502,0.0348,-0.0131,0.0371,0.5267,0.0468,0.2485,0.0238,0.2896,0.0476,0.1824,0.0308,0.192,0.0351,0.0485,0.0501,0.0262,0.0348,0.0608,0.0318,-0.2222,0.1822
4115702409142155264,4405.7,294.8,3.237,1.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
